name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lima,2021-09-24,20.1,14,16.1,20.1,14,16.1,13.1,82.6,0,0,0,,0,0,,15,199.8,1014.4,86.7,7.8,200.9,17.4,8,,2021-09-24T05:56:04,2021-09-24T18:04:09,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-09-25,17.2,14,15.5,17.2,14,15.5,13.2,85.9,0,0,0,,0,0,,29.3,168.7,1014.1,100,7.4,134.4,11.6,6,,2021-09-25T05:55:23,2021-09-25T18:04:08,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-09-26,18.7,14.8,16,18.7,14.8,16,12.9,81.9,0,0,0,,0,0,,14.8,190.5,1014.1,97.5,9.8,158.2,13.7,8,,2021-09-26T05:54:42,2021-09-26T18:04:07,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-09-27,19.1,14.8,16.5,19.1,14.8,16.5,12.6,77.8,0,0,0,,0,0,,16.7,180.4,1015.8,65.9,9.4,161.9,14.1,8,,2021-09-27T05:54:02,2021-09-27T18:04:07,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-09-28,19.1,15,16.3,19.1,15,16.3,13.1,81.6,0,0,0,,0,0,,16.7,204,1015.7,75.6,8.5,187.1,16.2,8,,2021-09-28T05:53:22,2021-09-28T18:04:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-09-29,18.1,14.8,16,18.1,14.8,16,13.5,84.7,0,0,0,,0,0,,14.5,212.9,1015,97.9,7.4,125.3,10.8,6,,2021-09-29T05:52:42,2021-09-29T18:04:07,0.77,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-09-30,19.1,15.5,16.6,19.1,15.5,16.6,13.8,83.4,0,0,0,,0,0,,25.7,167.5,1014.1,86.3,8,200.8,17.3,8,,2021-09-30T05:52:02,2021-09-30T18:04:07,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-01,18.1,14.8,16.1,18.1,14.8,16.1,13,81.8,0,0,0,,0,0,,25.8,172.3,1013.6,92.1,8.9,94.2,8.2,4,,2021-10-01T05:51:22,2021-10-01T18:04:08,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-02,19.1,15,16.4,19.1,15,16.4,12.9,79.6,0,0,0,,0,0,,14.5,219.8,1013.4,94.2,8,139.1,12.2,7,,2021-10-02T05:50:43,2021-10-02T18:04:08,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-03,18.1,15,16,18.1,15,16,13,82.4,0,0,0,,0,0,,21.9,199.5,1012.9,100,9.3,89,7.6,5,,2021-10-03T05:50:04,2021-10-03T18:04:10,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-04,17.2,14.8,15.9,17.2,14.8,15.9,13.1,83.4,0,0,0,,0,0,,18,180.1,1012.6,100,9,89.3,7.8,4,,2021-10-04T05:49:26,2021-10-04T18:04:11,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-05,19.1,15,16.3,19.1,15,16.3,13,80.9,1.6,100,8.33,rain,0,0,,18,182.9,1013,91.7,9.3,188.6,16.2,7,,2021-10-05T05:48:48,2021-10-05T18:04:13,1,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-06,20,15,16.6,20,15,16.6,13.3,80.8,0.1,100,4.17,rain,0,0,,18.4,180,1013.3,78.8,10,232.5,20.1,8,,2021-10-06T05:48:10,2021-10-06T18:04:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-07,19.1,15.6,16.6,19.1,15.6,16.6,13.2,80,0.5,100,4.17,rain,0,0,,32.9,168.2,1013.8,96.7,9.7,139,11.9,6,,2021-10-07T05:47:33,2021-10-07T18:04:18,0.01,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-08,18.1,15,16.1,18.1,15,16.1,13.7,85.7,1.1,100,12.5,rain,0,0,,24.1,169,1013,98.3,8.9,97.8,8.5,4,,2021-10-08T05:46:56,2021-10-08T18:04:21,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-09,18.2,15,16.3,18.2,15,16.3,13.7,84.7,0.1,100,4.17,rain,0,0,,20.3,181.9,1014.2,93.8,8.5,108.7,9.4,4,,2021-10-09T05:46:19,2021-10-09T18:04:24,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-10,18.2,15,16.4,18.2,15,16.4,13.6,83.1,1.8,100,4.17,rain,0,0,,22,180.5,1014.8,98.3,7.2,114.2,9.8,5,,2021-10-10T05:45:43,2021-10-10T18:04:28,0.11,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-11,18.6,15,16.1,18.6,15,16.1,13.3,83.6,0,0,0,,0,0,,27.2,172.8,1014.7,98.8,9,82.1,7,4,,2021-10-11T05:45:08,2021-10-11T18:04:32,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-12,18.2,15,16,18.2,15,16,13.1,83.1,0,0,0,,0,0,,27.6,165.6,1015.4,100,9.5,66.1,5.7,2,,2021-10-12T05:44:33,2021-10-12T18:04:36,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-13,18.4,14.8,16.2,18.4,14.8,16.2,12.8,80.4,0,0,0,,0,0,,23.7,194.2,1013.5,97.9,9.6,148.9,12.9,7,,2021-10-13T05:43:59,2021-10-13T18:04:42,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-14,19.1,15,16.4,19.1,15,16.4,13,80.3,0,0,0,,0,0,,21.9,198.2,1014.7,80.8,9.3,97.4,8.4,5,,2021-10-14T05:43:25,2021-10-14T18:04:47,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-15,19.8,15,16.6,19.8,15,16.6,13.1,80.2,0,0,0,,0,0,,23.9,176.5,1015.6,66.3,9.4,200.7,17.3,8,,2021-10-15T05:42:52,2021-10-15T18:04:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-16,19.1,15,16.5,19.1,15,16.5,13.3,81.6,1.9,100,4.17,rain,0,0,,27.3,167.9,1015.1,63.1,8.5,216.8,18.6,8,,2021-10-16T05:42:20,2021-10-16T18:05:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-17,18.1,14.8,16.1,18.1,14.8,16.1,13,82.2,0.6,100,8.33,rain,0,0,,22,179.5,1015.8,67.1,9,215.3,18.5,8,,2021-10-17T05:41:48,2021-10-17T18:05:07,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-18,18.1,14.8,15.9,18.1,14.8,15.9,13.1,83.2,0,0,0,,0,0,,14.9,202.3,1015.3,91.3,8.4,137.2,11.8,6,,2021-10-18T05:41:17,2021-10-18T18:05:15,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-19,19,14.8,16.3,19,14.8,16.3,13.2,82.4,1.1,100,4.17,rain,0,0,,21.9,195,1016.1,87.5,8.6,187.3,16.2,8,,2021-10-19T05:40:46,2021-10-19T18:05:23,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-20,19,15,16.6,19,15,16.6,13.3,80.9,3.2,100,12.5,rain,0,0,,29,169.9,1016.5,69,8.9,221,19.1,8,,2021-10-20T05:40:17,2021-10-20T18:05:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-21,18.4,15,16.2,18.4,15,16.2,13.1,82.1,0.1,100,4.17,rain,0,0,,20.7,176.4,1016.2,88.3,9.1,192,16.5,8,,2021-10-21T05:39:48,2021-10-21T18:05:41,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-22,19.1,15,16.2,19.1,15,16.2,13.1,82.2,0,0,0,,0,0,,22.2,174.6,1015.6,81.7,8.9,195.7,16.8,8,,2021-10-22T05:39:19,2021-10-22T18:05:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-23,18.1,14.8,16.1,18.1,14.8,16.1,12.8,80.7,0,0,0,,0,0,,27.3,176.2,1015.1,73.3,9.6,193.9,16.7,8,,2021-10-23T05:38:52,2021-10-23T18:06:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-24,18.7,14.8,16,18.7,14.8,16,12.7,80.8,0,0,0,,0,0,,25.9,183.4,1015.1,64.5,8.5,173.3,14.9,8,,2021-10-24T05:38:25,2021-10-24T18:06:12,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-25,18.1,14.8,16.1,18.1,14.8,16.1,12.9,81.5,0,0,0,,0,0,,16.7,183.1,1016.1,89.6,9.2,133.7,11.5,6,,2021-10-25T05:38:00,2021-10-25T18:06:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-26,19.2,15,16.8,19.2,15,16.8,13.1,79,0,0,0,,0,0,,31.5,171.7,1015.2,75.2,8.9,248.5,21.3,8,,2021-10-26T05:37:35,2021-10-26T18:06:37,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-10-27,20.1,15,17.2,20.1,15,17.2,13.3,77.9,0.1,100,4.17,rain,0,0,,29.4,175.1,1014.9,52.9,10,263.4,22.8,8,,2021-10-27T05:37:11,2021-10-27T18:06:50,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-28,19.7,15.3,17,19.7,15.3,17,13.4,79.2,0.2,100,4.17,rain,0,0,,27.3,178,1015.4,80.4,9.1,189.1,16.3,8,,2021-10-28T05:36:47,2021-10-28T18:07:03,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-29,20,15.8,17.1,20,15.8,17.1,13.9,81.1,1,100,4.17,rain,0,0,,29,171.5,1015.1,87.9,9.8,178.5,15.5,8,,2021-10-29T05:36:25,2021-10-29T18:07:17,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-10-30,20.1,15.8,17.5,20.1,15.8,17.5,14,80.5,0,0,0,,0,0,,18,178,1014.2,97.5,9,142.4,12.4,6,,2021-10-30T05:36:04,2021-10-30T18:07:32,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-10-31,20.1,16.5,17.7,20.1,16.5,17.7,14,78.9,0,0,0,,0,0,,29.5,171,1014.7,83.7,9.6,171.4,14.7,8,,2021-10-31T05:35:43,2021-10-31T18:07:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-01,19.1,15.9,17.4,19.1,15.9,17.4,14,80.3,0,0,0,,0,0,,20.3,188.5,1015.5,95.8,8.9,99.6,8.6,4,,2021-11-01T05:35:24,2021-11-01T18:08:04,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-02,20.1,15.9,17.8,20.1,15.9,17.8,14.1,79.2,0,0,0,,0,0,,20.4,176.5,1014.8,79.6,9.2,198.2,17.1,8,,2021-11-02T05:35:06,2021-11-02T18:08:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-03,21,16.8,18.4,21,16.8,18.4,13.8,74.7,0,0,0,,0,0,,16.8,199.2,1015,93.5,9.8,161.3,13.8,7,,2021-11-03T05:34:48,2021-11-03T18:08:38,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-04,21.1,16.9,18.5,21.1,16.9,18.5,14.2,76.4,0,0,0,,0,0,,27.3,171.7,1014,63.3,9.5,225.4,19.4,8,,2021-11-04T05:34:32,2021-11-04T18:08:57,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-05,21.1,16.7,18.2,21.1,16.7,18.2,14.7,79.9,0,0,0,,0,0,,23.7,194.4,1014.9,85.3,9.3,178.6,15.4,8,,2021-11-05T05:34:16,2021-11-05T18:09:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-06,20,16.9,18.1,20,16.9,18.1,14.6,80,0,0,0,,0,0,,27.5,180.6,1015,96.2,9,150.1,13,7,,2021-11-06T05:34:02,2021-11-06T18:09:35,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-07,19.7,16.6,17.9,19.7,16.6,17.9,14.7,81.5,0,0,0,,0,0,,18,206.1,1014.6,97.1,9.5,117.3,10,6,,2021-11-07T05:33:49,2021-11-07T18:09:55,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-08,20.1,17,18.4,20.1,17,18.4,14.5,78.1,0.7,100,4.17,rain,0,0,,18,185.2,1015.8,100,10,91.1,7.9,4,,2021-11-08T05:33:36,2021-11-08T18:10:16,0.09,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-09,20.4,17.3,18.5,20.4,17.3,18.5,14.3,76.4,0,0,0,,0,0,,23.7,173.3,1015.4,91.7,9.8,140.1,12.1,6,,2021-11-09T05:33:25,2021-11-09T18:10:37,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-10,19.1,16.8,18,19.1,16.8,18,14.2,78.4,0,0,0,,0,0,,22.2,182.2,1014.5,98.3,9.5,91.5,8.1,3,,2021-11-10T05:33:15,2021-11-10T18:10:59,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-11,21.1,16.9,18.4,21.1,16.9,18.4,14.3,76.7,0,0,0,,0,0,,22,173.5,1014.4,83.9,9.8,159.7,13.9,6,,2021-11-11T05:33:06,2021-11-11T18:11:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-12,20.1,16.8,18,20.1,16.8,18,14.4,79.5,0,0,0,,0,0,,29.2,175.2,1014.6,96.7,9.8,100,8.4,4,,2021-11-12T05:32:58,2021-11-12T18:11:45,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-13,20.1,16.8,17.9,20.1,16.8,17.9,13.9,77.3,0,0,0,,0,0,,20.5,209.6,1014.2,94.6,9.9,139.9,12.1,7,,2021-11-13T05:32:51,2021-11-13T18:12:09,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-14,21.1,16,18.2,21.1,16,18.2,14,76.6,0,0,0,,0,0,,18,233.9,1013.9,71.7,9.7,162.8,14,7,,2021-11-14T05:32:45,2021-11-14T18:12:34,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-15,20.1,16.8,17.9,20.1,16.8,17.9,14.1,78.5,0,0,0,,0,0,,20.1,183.7,1014.1,83.6,9.8,180.9,15.6,8,,2021-11-15T05:32:41,2021-11-15T18:12:59,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-16,19.6,16.6,17.7,19.6,16.6,17.7,14.2,79.7,0,0,0,,0,0,,18.2,186.6,1014.3,77.9,10,150,13,7,,2021-11-16T05:32:37,2021-11-16T18:13:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-17,21,16.8,17.9,21,16.8,17.9,14.4,80.4,0,0,0,,0,0,,18,206.7,1014.5,97.5,9.6,184.3,15.9,8,,2021-11-17T05:32:35,2021-11-17T18:13:51,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-18,21,16.9,17.9,21,16.9,17.9,14.2,78.7,0,0,0,,0,0,,16.3,207.8,1014.6,99.2,9.3,150.7,13,8,,2021-11-18T05:32:34,2021-11-18T18:14:18,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
lima,2021-11-19,20,16.7,18.2,20,16.7,18.2,14.5,79.1,0.6,100,4.17,rain,0,0,,21.9,181.1,1014.9,97.1,9.5,143,12.4,7,,2021-11-19T05:32:33,2021-11-19T18:14:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-20,19.9,17,18.2,19.9,17,18.2,15,81.9,3.9,100,8.33,rain,0,0,,25.4,171.2,1013.6,97.1,9.9,86.3,7.4,4,,2021-11-20T05:32:34,2021-11-20T18:15:13,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-21,20,16.9,18.2,20,16.9,18.2,15,81.5,0.1,100,4.17,rain,0,0,,20.1,180.5,1012.8,100,10,108.1,9.1,4,,2021-11-21T05:32:37,2021-11-21T18:15:41,0.52,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-22,20.1,16.8,18.2,20.1,16.8,18.2,15.3,82.8,0.6,100,4.17,rain,0,0,,18.1,170.7,1013.8,99.2,9,59.6,5.1,2,,2021-11-22T05:32:40,2021-11-22T18:16:10,0.54,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-23,22.1,17.7,19.1,22.1,17.7,19.1,15,77.7,0,0,0,,0,0,,25.4,168.8,1014.6,85.1,9.9,161.4,13.8,8,,2021-11-23T05:32:44,2021-11-23T18:16:39,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-11-24,20.9,16.9,18.5,20.9,16.9,18.5,15.3,82,1.4,100,8.33,rain,0,0,,25.4,166.4,1015.4,81.3,9.6,106.7,9.2,5,,2021-11-24T05:32:50,2021-11-24T18:17:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-25,20.3,16.9,18.6,20.3,16.9,18.6,15.5,81.6,3.8,100,16.67,rain,0,0,,23.7,174.7,1014.4,93.9,9.4,121.2,10.4,5,,2021-11-25T05:32:56,2021-11-25T18:17:39,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-26,21.8,17.9,18.9,21.8,17.9,18.9,15.6,80.9,0.3,100,8.33,rain,0,0,,27.2,167.3,1014.1,81.9,9.8,101.3,8.7,4,,2021-11-26T05:33:04,2021-11-26T18:18:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-27,21,17,18.7,21,17,18.7,15.7,82.4,1.1,100,8.33,rain,0,0,,27.2,171.2,1013.7,87.5,9.6,115.7,10,5,,2021-11-27T05:33:13,2021-11-27T18:18:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-28,21,17.5,18.9,21,17.5,18.9,15.4,80,0.1,100,4.17,rain,0,0,,25.4,179.8,1013.6,79.6,8.8,190.4,16.3,8,,2021-11-28T05:33:22,2021-11-28T18:19:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-29,21,17.9,19.1,21,17.9,19.1,15.3,78.5,0.1,100,4.17,rain,0,0,,20.3,178.2,1013.2,89.2,10,157.4,13.4,7,,2021-11-29T05:33:33,2021-11-29T18:19:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-11-30,22,17.6,19.1,22,17.6,19.1,15.3,78.4,0.1,100,4.17,rain,0,0,,27.2,170.8,1013.3,77.1,10,184.1,15.9,8,,2021-11-30T05:33:45,2021-11-30T18:20:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-01,21,17.7,19,21,17.7,19,15.1,77.9,0,0,0,,0,0,,21.9,181.2,1013.7,85.4,10,165,14.3,8,,2021-12-01T05:33:58,2021-12-01T18:20:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-02,22,17.7,19.4,22,17.7,19.4,15.4,77.7,0,0,0,,0,0,,25.5,169.5,1014.2,72.4,10,190.5,16.4,8,,2021-12-02T05:34:12,2021-12-02T18:21:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-03,21.1,17.8,19.4,21.1,17.8,19.4,16,81,0,0,0,,0,0,,36.7,167.2,1012.3,83.4,9.2,229.6,19.7,8,,2021-12-03T05:34:27,2021-12-03T18:21:50,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-04,21.1,18,19.6,21.1,18,19.6,16.1,79.9,3,100,8.33,rain,0,0,,25.5,168,1012,71.7,9.8,161.9,14.1,8,,2021-12-04T05:34:43,2021-12-04T18:22:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-05,21.3,18.9,19.7,21.3,18.9,19.7,16.7,82.7,3.1,100,8.33,rain,0,0,,25.4,163.7,1013.8,98.3,9.8,56.7,5,2,,2021-12-05T05:35:00,2021-12-05T18:22:55,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-06,21.5,17.9,19.3,21.5,17.9,19.3,16.3,82.4,0.3,100,4.17,rain,0,0,,22.2,167.2,1012.6,95.5,9.6,122.7,10.5,7,,2021-12-06T05:35:18,2021-12-06T18:23:28,0.04,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-07,22.1,17.9,19.7,22.1,17.9,19.7,16.3,80.9,1.3,100,8.33,rain,0,0,,29,165.6,1012.9,75.8,10,197.1,16.9,8,,2021-12-07T05:35:37,2021-12-07T18:24:01,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-08,22,17.6,19.7,22,17.6,19.7,16.1,80.3,0.1,100,4.17,rain,0,0,,32.9,169.8,1012.4,83.3,9.9,204.4,17.5,8,,2021-12-08T05:35:57,2021-12-08T18:24:33,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-09,21.9,18,19.6,21.9,18,19.6,16,79.7,0,0,0,,0,0,,25.6,170.6,1012.4,88.1,10,115.6,9.9,5,,2021-12-09T05:36:18,2021-12-09T18:25:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-10,21,17.9,19,21,17.9,19,16.1,82.6,0.3,100,12.5,rain,0,0,,20.3,169.5,1013.5,74,9.8,132.1,11.5,5,,2021-12-10T05:36:39,2021-12-10T18:25:39,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-11,22,17.9,19.3,22,17.9,19.3,16.1,81.8,0.1,100,4.17,rain,0,0,,29.4,162.7,1013.7,80.7,10,109.5,9.4,5,,2021-12-11T05:37:02,2021-12-11T18:26:11,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"84628099999,84600099999,F8371"
lima,2021-12-12,24,17.6,20,24,17.6,20,16.3,80.1,0,0,0,,0,0,,24.1,172.8,1013.6,63.1,9.1,234,20.2,8,,2021-12-12T05:37:25,2021-12-12T18:26:44,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-13,25,17.9,20.9,25,17.9,20.9,16.4,75.8,0,0,0,,0,0,,24,167.3,1014.2,79.8,10,186.6,15.9,8,,2021-12-13T05:37:49,2021-12-13T18:27:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-14,23,17.5,19.7,23,17.5,19.7,16.3,80.8,0,0,0,,0,0,,34.8,165.8,1014.2,60.4,9.2,271.3,23.4,9,,2021-12-14T05:38:14,2021-12-14T18:27:48,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-15,21.3,17.9,19.4,21.3,17.9,19.4,16.2,81.5,0,0,0,,0,0,,25.5,171.4,1013.3,85.5,9.7,124.5,10.5,5,,2021-12-15T05:38:40,2021-12-15T18:28:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-16,23,17.9,19.7,23,17.9,19.7,16.5,81.8,0,0,0,,0,0,,27.3,184.3,1012.1,73.2,10,201.2,17.3,8,,2021-12-16T05:39:06,2021-12-16T18:28:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-17,22,18,19.3,22,18,19.3,16.1,81.7,0,0,0,,0,0,,21.9,194.2,1013,85,8.9,134.8,11.8,5,,2021-12-17T05:39:33,2021-12-17T18:29:23,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
lima,2021-12-18,22.1,17.8,19.7,22.1,17.8,19.7,15.9,79,0,0,0,,0,0,,21.9,182.8,1012.5,64.9,8.9,256.2,22.2,9,,2021-12-18T05:40:00,2021-12-18T18:29:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
